Energy[keV],Fluence_rate [cm^-2s^-1],kerma_rate[keV/g s]
201,0.064994,0.348586589
201.2,0.42606,2.287872682
201.4,0.52085,2.800250573
201.6,0.28435,1.530594161
201.8,0.28747,1.549249625
202,0.34768,1.875988144
202.2,0.14208,0.767545797
202.4,0.31136,1.684048508
202.6,0.22768,1.232924694
202.8,0.46693,2.531528367
203,0.4674,2.537105593
203.2,0.08853,0.481125723
203.4,0.23969,1.304174697
203.6,0.35898,1.95556977
203.8,0.1754,0.956641735
204,0.48954,2.673154486
204.2,0.14436,0.789220496
204.4,0.54461,2.980932685
204.6,0.39468,2.162849107
204.8,0.32613,1.789311146
205,0.36724,2.017244689
205.2,0.59945,3.296662768
205.4,0.13517,0.744242217
205.6,0.36564,2.015577912
205.8,0.20305,1.120624879
206,0.06928,0.382803585
206.2,0.38796,2.146176298
206.4,0.2297,1.272181985
206.6,0.40291,2.234115247
206.8,0.45687,2.536290092
207,0.20381,1.132765488
207.2,0.29906,1.664104384
207.4,0.18634,1.038091232
207.6,0.45756,2.552020507
207.8,0.26527,1.481256963
208,0.21024,1.175339296
208.2,0.2737,1.53189088
208.4,0.22871,1.281571368
208.6,0.3017,1.692532614
208.8,0,0
209,0.16927,0.951805862
209.2,0.31286,1.761249873
209.4,0.43526,2.453136603
209.6,0.5392,3.042456574
209.8,0.17979,1.015642945
210,0.22128,1.251463524
210.2,0.31417,1.778855806
210.4,0.072214,0.40935201
210.6,0.48394,2.746414169
210.8,0.52546,2.98546958
211,0.4917,2.796862844
211.2,0.1495,0.851352902
211.4,0.32855,1.873125439
211.6,0.39363,2.24672563
211.8,0.09216,0.526623544
212,0.1501,0.858685148
212.2,0.22576,1.292990125
212.4,0.31699,1.817557776
212.6,0.1102,0.632584009
212.8,0.072149,0.414629677
213,0.50783,2.921738708
213.2,0.040472,0.233114959
213.4,0.34971,2.016580149
213.6,0.36321,2.096798497
213.8,0.35338,2.042357824
214,0.37378,2.162700593
214.2,0.42008,2.433337356
214.4,0.23048,1.336574123
214.6,0.31926,1.853503051
214.8,0.12069,0.701469163
215,0.39788,2.315140837
215.2,0.41894,2.440420441
215.4,0.09967,0.581251803
215.6,0.21921,1.279813708
215.8,0.1537,0.898351537
216,0.29137,1.70491545
216.2,0.37603,2.202751901
216.4,0.56825,3.332476735
216.6,0.16063,0.943058095
216.8,0.24311,1.428888145
217,0.56405,3.31891516
217.2,0.23026,1.356374767
217.4,0.27804,1.639648112
217.6,0.15515,0.915960706
217.8,0.15524,0.917508098
218,0.37594,2.22436236
218.2,0.059082,0.349963247
218.4,0.27199,1.612872197
218.6,0.11579,0.687380747
218.8,0.24343,1.446702467
219,0.12099,0.719834962
219.2,0.32536,1.937873748
219.4,0.23016,1.372361587
219.6,0.26366,1.573837403
219.8,0,0
220,0.095412,0.570782977
220.2,0.68197,4.084216657
220.4,0.32631,1.956360576
220.6,0.20735,1.244506315
220.8,0.40589,2.438796099
221,0.32985,1.984071111
221.2,0.50465,3.038814279
221.4,0.72027,4.341920568
221.6,0.64129,3.870020045
221.8,0.45987,2.778213116
222,0.22323,1.350063831
222.2,0.3287,1.990087841
222.4,0.48463,2.937332905
222.6,0.4227,2.564749729
222.8,0.20707,1.257764501
223,0.28393,1.726483268
223.2,0.071002,0.432205364
223.4,0.2388,1.4551974
223.6,0.21024,1.282538737
223.8,0.46989,2.869580689
224,0.038256,0.233877494
224.2,0.12425,0.760416351
224.4,0.10494,0.64292724
224.6,0.5237,3.211948695
224.8,0.39886,2.448901473
225,0.54855,3.371563876
225.2,0.53695,3.303793607
225.4,0.25255,1.555571108
225.6,0.19476,1.200895563
225.8,0.16135,0.9959487
226,0.058005,0.358422696
226.2,0.38574,2.386087501
226.4,0.59929,3.710990881
226.6,0.1064,0.659561352
226.8,0.25141,1.560114178
227,0.23693,1.471816625
227.2,0.37542,2.334588918
227.4,0.25897,1.612134925
227.6,0.31751,1.97864465
227.8,0.28864,1.800631871
228,0.34421,2.14955951
228.2,0.67942,4.247383181
228.4,0.19486,1.219445779
228.6,0.13593,0.851552345
228.8,0.21675,1.359286268
229,0.0028055,0.017612356
229.2,0.16081,1.010590303
229.4,0.078969,0.496790377
229.6,0.11285,0.710676769
229.8,0.18556,1.169791598
230,0.37067,2.339185749
230.2,0.68264,4.312426454
230.4,0.35478,2.243578948
230.6,0.22248,1.408396775
230.8,0.43511,2.75730299
231,0.21625,1.371805332
231.2,0.41862,2.6583175
231.4,0.34013,2.162130415
231.6,0.12374,0.787402325
231.8,0.28497,1.815243637
232,0.36503,2.327625486
232.2,0.47399,3.025534123
232.4,0.10003,0.63916214
232.6,0.10457,0.668860188
232.8,0.29302,1.876171503
233,0.16601,1.064035511
233.2,0.16599,1.065000883
233.4,0.42098,2.703804254
233.6,0.16641,1.069888488
233.8,0.29401,1.892195814
234,0.22272,1.43485378
234.2,0.34093,2.198657958
234.4,0.59634,3.849727527
234.6,0.34124,2.205155176
234.8,0.34159,2.209668457
235,0.086321,0.558960026
235.2,0.26109,1.692374297
235.4,0.42249,2.741347475
235.6,0.16828,1.093002621
235.8,0.44726,2.907966396
236,0.38846,2.528225639
236.2,0.11057,0.720355065
236.4,0.23743,1.548403896
236.6,0.29625,1.933953196
236.8,0.16816,1.098876324
237,0.050565,0.330760947
237.2,0.25008,1.637498287
237.4,0.32755,2.146924429
237.6,0.17688,1.160525603
237.8,0.29516,1.93851838
238,0.26478,1.740738793
238.2,0.40235,2.647817377
238.4,0.92494,6.093022202
238.6,0.37112,2.447193558
238.8,0.32488,2.144427091
239,0.34527,2.281293102
239.2,0.22462,1.485607851
239.4,0.33796,2.237454293
239.6,0.17338,1.14900142
239.8,0.0085899,0.05698256
240,0.36773,2.441826406
240.2,0.19139,1.272144456
240.4,0.36339,2.41780467
240.6,0.39513,2.631594006
240.8,0.059064,0.393760343
241,0.082006,0.547248494
241.2,0.52385,3.499252761
241.4,0.40028,2.676463155
241.6,0.38947,2.606753676
241.8,0.43558,2.91824745
242,0.082144,0.550881041
242.2,0.11704,0.785676353
242.4,0,0
242.6,0.27291,1.835618331
242.8,0.17148,1.154523003
243,0.28572,1.92555325
243.2,0.15546,1.048718501
243.4,0.15303,1.033336613
243.6,0.09588,0.64806391
243.8,0.16902,1.143541895
244,0.1721,1.165517033
244.2,0.44191,2.9956768
244.4,0.35011,2.375683689
244.6,0.14119,0.95898235
244.8,0.017281,0.11748914
245,0.17257,1.174399705
245.2,0.4072,2.773829661
245.4,0.1649,1.124381425
245.6,0.15914,1.086157869
245.8,0.22137,1.512350875
246,0.25682,1.756234246
246.2,0.18454,1.263175011
246.4,0.3638,2.492612221
246.6,0.41117,2.819889356
246.8,0.28102,1.929150494
247,0.041853,0.287589689
247.2,0.1397,0.960861012
247.4,0.35268,2.428074763
247.6,0.38998,2.687448959
247.8,0.44702,3.083479897
248,0.087627,0.605017586
248.2,0,0
248.4,0.19056,1.318233701
248.6,0.20808,1.440806733
248.8,0.29938,2.074973291
249,0.2025,1.404845953
249.2,0.12651,0.87850067
249.4,0,0
249.6,0.36466,2.537063526
249.8,0.021057,0.146639888
250,0.43413,3.026129068
250.2,0.34663,2.418496108
250.4,0.15256,1.065445033
250.6,0.73633,5.147229302
250.8,0.31747,2.221334156
251,0.3557,2.49117812
251.2,0.24263,1.70088386
251.4,0.20543,1.441460709
251.6,0.20052,1.408331703
251.8,0.12163,0.855058486
252,0.17613,1.239355345
252.2,0.2667,1.878418945
252.4,0.62125,4.379679425
252.6,0.3021,2.13173231
252.8,0.48674,3.437831185
253,0.32171,2.274349392
253.2,0.44791,3.169480199
253.4,0,0
253.6,0.060392,0.428138883
253.8,0.27743,1.968620473
254,0.17702,1.257285139
254.2,0.22207,1.578715107
254.4,0.26488,1.884798918
254.6,0.053957,0.384295407
254.8,0.35865,2.556756311
255,0.14615,1.042840732
255.2,0.12894,0.920888521
255.4,0.066533,0.475615821
255.6,0.29685,2.124005309
255.8,0.1569,1.123674213
256,0,0
256.2,0,0
256.4,0.35779,2.569448201
256.6,0.26364,1.895047858
256.8,0.433,3.115254708
257,0.056733,0.408543002
257.2,0.1782,1.284415874
257.4,0.069545,0.501717667
257.6,0.21414,1.546273734
257.8,0,0
258,0.26322,1.904129176
258.2,0.08264,0.598358795
258.4,0.17727,1.284695041
258.6,0,0
258.8,0,0
259,0.66532,4.834740953
259.2,0.059554,0.43315702
259.4,0.067098,0.488467168
259.6,0.29134,2.122838207
259.8,0.17931,1.307711256
260,0.05415,0.395271936
260.2,0.13055,0.953815032
260.4,0,0
260.6,0.26876,1.967117268
260.8,0.17969,1.316370362
261,0.17972,1.317767427
261.2,0.17981,1.319605071
261.4,0.31193,2.291261523
261.6,0.43205,3.176424342
261.8,0.19952,1.468174038
262,0.10142,0.746966143
262.2,0.12466,0.918946552
262.4,0.0039937,0.029466191
262.6,0,0
262.8,0.13764,1.017332524
263,0.12483,0.923467278
263.2,0,0
263.4,0.13157,0.975049851
263.6,0,0
263.8,0.23286,1.72874415
264,0.095291,0.708060048
264.2,0.28369,2.109814304
264.4,0.050095,0.372886113
264.6,0.17734,1.321203707
264.8,0.46567,3.472339791
265,0.32066,2.393146313
265.2,0.55088,4.114921974
265.4,0.22735,1.699727594
265.6,0.1542,1.153846773
265.8,0.25312,1.895698475
266,0.12477,0.935258452
266.2,0.032098,0.240811788
266.4,0.26653,2.001353523
266.6,0.233,1.751101059
266.8,0.27818,2.092466004
267,0.45511,3.426302834
267.2,0.34461,2.596651964
267.4,0.11953,0.901444372
267.6,0.58935,4.448474323
267.8,0.25766,1.946526122
268,0.10849,0.820310032
268.2,0.36933,2.794973069
268.4,0.070787,0.536155697
268.6,0.27017,2.048087785
268.8,0.23166,1.757665282
269,0.28487,2.163242307
269.2,0.35393,2.689978519
269.4,0.30558,2.324497056
269.6,0.31713,2.414424866
269.8,0.70059,5.338414017
270,0.22865,1.743777752
270.2,0.18344,1.400184404
270.4,0.1836,1.402603115
270.6,0.36092,2.759584265
270.8,0.37018,2.8328
271,0.36296,2.779915814
271.2,0.050871,0.389953419
271.4,0.18402,1.411811546
271.6,0.16754,1.28646841
271.8,0.064212,0.493475269
272,0.30112,2.316098612
272.2,0.17459,1.344016897
272.4,0.31737,2.445224993
272.6,0.48578,3.74593164
272.8,0.37203,2.87121104
273,0.37188,2.872477171
273.2,0.091666,0.708644352
273.4,0.12862,0.995163679
273.6,0,0
273.8,0.29149,2.25912692
274,0.18519,1.436479724
274.2,0.18505,1.436599587
274.4,0.08046,0.62515979
274.6,0.37307,2.901117904
274.8,0.107,0.832765179
275,0.22701,1.768264307
275.2,0.27746,2.163045586
275.4,0.1856,1.448124988
275.6,0.18577,1.45066165
275.8,0.07636,0.596786006
276,0.1576,1.23273798
276.2,0.33085,2.590044618
276.4,0.31706,2.484155611
276.6,0.60019,4.706380386
276.8,0.18629,1.462003578
277,0.050049,0.393110473
277.2,0,0
277.4,0.19594,1.541565697
277.6,0.21407,1.68559856
277.8,0,0
278,0,0
278.2,0.0473,0.37336698
278.4,0.30038,2.373034158
278.6,0.18668,1.476007901
278.8,0.086413,0.683797628
279,0.19868,1.573475484
279.2,0.00017786,0.001409747
279.4,0.18709,1.484123928
279.6,0.18709,1.485342507
279.8,0.18736,1.488706428
280,0.31691,2.520136069
280.2,0.45105,3.589783899
280.4,0.07199,0.573417674
280.6,0.57852,4.611819211
280.8,0.74958,5.980349917
281,0.4284,3.420680334
281.2,0.38445,3.072253392
281.4,0.048851,0.390700962
281.6,0.24234,1.939767584
281.8,0.37831,3.030579667
282,0.22228,1.782096761
282.2,0.18816,1.509770468
282.4,0.18848,1.513565933
282.6,0.019099,0.153496639
282.8,0.079172,0.636812754
283,0.056598,0.455609571
283.2,0,0
283.4,0.092621,0.74679883
283.6,0.46796,3.776188709
283.8,0.13178,1.06425324
284,0.4303,3.477899856
284.2,0.16357,1.323120377
284.4,0.30957,2.506133944
284.6,0.067659,0.548176513
284.8,0.17109,1.38729444
285,0.10527,0.854274699
285.2,0.26838,2.17967481
285.4,0.19383,1.575472845
285.6,0.091919,0.747727445
285.8,0.14699,1.196667954
286,0.2496,2.033658515
286.2,0.15899,1.296434479
286.4,0.30088,2.455393699
286.6,0.11645,0.951073546
286.8,0.24748,2.02283868
287,0.17016,1.39195403
287.2,0.25905,2.120786881
287.4,0.29735,2.436279623
287.6,0.049653,0.407146012
287.8,0.19025,1.561257737
288,0.038703,0.317862694
288.2,0.18624,1.530779475
288.4,0.46064,3.789184913
288.6,0.24201,1.992331932
288.8,0.38286,3.154368011
289,0.38305,3.158432221
289.2,0.28077,2.316915938
289.4,0.39619,3.271947418
289.6,0.050178,0.414723969
289.8,0.13935,1.152644806
290,0.20539,1.70024031
290.2,0.21508,1.781858793
290.4,0.12984,1.076524112
290.6,0.1502,1.246312473
290.8,0.16759,1.391703183
291,0.19177,1.593750946
291.2,0.32259,2.683068213
291.4,0.020057,0.166950442
291.6,0,0
291.8,0.43226,3.603690609
292,0.41429,3.456582813
292.2,0,0
292.4,0.015642,0.130711626
292.6,0.1923,1.608201918
292.8,0.072305,0.605157948
293,0.029262,0.245099995
293.2,0.19252,1.613815195
293.4,0.32643,2.738460178
293.6,0.34242,2.874839961
293.8,0.19277,1.619690186
294,0.18718,1.573945422
294.2,0.056702,0.47716227
294.4,0.083602,0.704079416
294.6,0.018547,0.15632041
294.8,0.26436,2.229844424
295,0.38722,3.268685822
295.2,0.95582,8.074727303
295.4,0.38755,3.276541087
295.6,0.25083,2.12228281
295.8,0.0047969,0.040618148
296,0.394,3.338805577
296.2,0.19076,1.617772515
296.4,0.38823,3.294991049
296.6,0.50077,4.253419693
296.8,0.089623,0.76182282
297,0.1478,1.257312637
297.2,0.13647,1.161823523
297.4,0.35626,3.035316242
297.6,0.21342,1.819724694
297.8,0,0
298,0.38395,3.278777723
298.2,0.28783,2.459837415
298.4,0.34844,2.98010233
298.6,0.2633,2.253650902
298.8,0,0
299,0.16745,1.435441575
299.2,0.19496,1.672545181
299.4,0.19502,1.674338473
299.6,0.12916,1.109746265
299.8,0.49491,4.255525782
300,0.1045,0.89923752
